Site,Line,Rep,Row,Column,yield,Block,PhenoGroup
4,L713,1,21,2,2.867,3,3
4,L414,1,22,2,3.26,4,2
4,L459,1,23,2,2.8,4,2
4,L122,1,24,2,2.712,4,2
4,L757,1,25,2,2.705,4,2
4,L761,1,26,2,2.143,4,2
4,L317,1,27,2,3.006,4,2
4,L149,1,28,2,3.047,4,2
4,L779,1,29,2,2.023,5,3
4,L930,1,30,2,2.927,5,3
4,L171,1,31,2,2.564,5,3
4,L166,1,32,2,3.345,5,3
4,L155,1,33,2,3.447,5,3
4,L693,1,34,2,2.02,5,3
4,L164,1,35,2,3.348,5,3
4,L277,1,36,2,2.563,6,1
4,L832,1,37,2,2.963,6,1
4,L759,1,38,2,2.604,6,1
4,L58,1,39,2,3.143,6,1
4,L765,1,40,2,2.329,6,1
4,L775,1,41,2,2.715,6,1
4,L445,1,42,2,2.937,6,1
4,L911,2,43,2,2.104,7,1
4,L901,2,44,2,2.098,7,1
4,L626,2,45,2,2.917,7,1
4,L896,2,46,2,2.127,7,1
4,L939,2,47,2,2.537,7,1
4,L509,2,48,2,3.07,7,1
4,L870,2,49,2,2.376,7,1
4,L856,2,50,2,3.385,8,3
4,L598,2,51,2,3.311,8,3
4,L805,2,52,2,2.127,8,3
4,L87,2,53,2,2.654,8,3
4,L142,2,54,2,2.646,8,3
4,L302,2,55,2,2.705,8,3
4,L781,2,56,2,2.463,8,3
4,L106,2,57,2,3.18,9,3
4,L358,2,58,2,2.572,9,3
4,L47,2,59,2,3.121,9,3
4,L915,2,60,2,2.637,9,3
4,L872,2,61,2,1.944,9,3
4,L296,2,62,2,2.373,9,3
4,L257,2,63,2,2.933,9,3
4,L922,2,64,2,2.542,10,2
4,L304,2,65,2,1.811,10,2
4,L307,2,66,2,2.968,10,2
4,L586,2,67,2,2.819,10,2
4,L432,2,68,2,2.149,10,2
4,L886,2,69,2,1.415,10,2
4,L117,2,70,2,2.31,10,2
4,L623,2,71,2,3.253,11,2
4,L361,2,72,2,2.763,11,2
4,L439,2,73,2,2.573,11,2
4,L455,2,74,2,2.946,11,2
4,L687,2,75,2,2.529,11,2
4,L436,2,76,2,3.487,11,2
4,L328,2,77,2,2.727,11,2
4,L668,2,78,2,3.282,12,1
4,L846,2,79,2,3.202,12,1
4,L792,2,80,2,3.041,12,1
4,L628,2,81,2,2.712,12,1
4,L354,2,82,2,3.085,12,1
4,L714,2,83,2,3.399,12,1
4,L754,2,84,2,2.259,12,1
4,L396,1,1,3,2.526,1,1
4,L176,1,2,3,3.184,1,1
4,L203,1,3,3,3.278,1,1
4,L734,1,4,3,1.082,1,1
4,L170,1,5,3,3.202,1,1
4,L294,1,6,3,3.003,1,1
4,L19,1,7,3,3.504,1,1
4,L697,1,8,3,3.373,2,2
4,L416,1,9,3,2.908,2,2
4,L130,1,10,3,2.048,2,2
4,L304,1,11,3,2.018,2,2
4,L52,1,12,3,2.648,2,2
4,L204,1,13,3,3.042,2,2
4,L169,1,14,3,2.098,2,2
4,L38,1,15,3,2.471,3,3
4,L690,1,16,3,3.307,3,3
4,L822,1,17,3,2.317,3,3
4,L295,1,18,3,1.705,3,3
4,L450,1,19,3,0.817,3,3
4,L296,1,20,3,2.383,3,3
4,L255,1,21,3,2.376,3,3
4,L706,1,22,3,3.852,4,2
4,L232,1,23,3,2.683,4,2
4,L886,1,24,3,1.506,4,2
4,L228,1,25,3,2.471,4,2
4,L297,1,26,3,2.611,4,2
4,L24,1,27,3,2.211,4,2
4,L867,1,28,3,2.898,4,2
4,L187,1,29,3,2.982,5,3
4,L674,1,30,3,1.377,5,3
4,L565,1,31,3,1.906,5,3
4,L673,1,32,3,1.901,5,3
4,L67,1,33,3,1.557,5,3
4,L941,1,34,3,2.522,5,3
4,L607,1,35,3,2.215,5,3
4,L422,1,36,3,3.073,6,1
4,L635,1,37,3,1.675,6,1
4,L933,1,38,3,3.034,6,1
4,L857,1,39,3,2.886,6,1
4,L356,1,40,3,2.295,6,1
4,L868,1,41,3,2.073,6,1
4,L847,1,42,3,2.963,6,1
4,L95,2,43,3,3.075,7,1
4,L832,2,44,3,3.436,7,1
4,L441,2,45,3,2.8,7,1
4,L4,2,46,3,3.209,7,1
4,L548,2,47,3,3.158,7,1
4,L661,2,48,3,3.077,7,1
4,L463,2,49,3,3.509,7,1
4,L82,2,50,3,2.2,8,3
4,L91,2,51,3,2.193,8,3
4,L934,2,52,3,2.712,8,3
4,L160,2,53,3,2.646,8,3
4,L63,2,54,3,2.734,8,3
4,L462,2,55,3,2.361,8,3
4,L839,2,56,3,2.2,8,3
4,L636,2,57,3,1.908,9,3
4,L693,2,58,3,2.202,9,3
4,L325,2,59,3,2.532,9,3
4,L758,2,60,3,2.013,9,3
4,L452,2,61,3,2.449,9,3
4,L821,2,62,3,2.345,9,3
4,L861,2,63,3,2.778,9,3
4,L23,2,64,3,3.213,10,2
4,L215,2,65,3,2.76,10,2
4,L73,2,66,3,2.205,10,2
4,L489,2,67,3,2.253,10,2
4,L778,2,68,3,2.26,10,2
4,L254,2,69,3,3.194,10,2
4,L275,2,70,3,2.383,10,2
4,L543,2,71,3,1.93,11,2
4,L372,2,72,3,2.251,11,2
4,L703,2,73,3,3.099,11,2
4,L167,2,74,3,2.8,11,2
4,L159,2,75,3,2.237,11,2
4,L107,2,76,3,3.123,11,2
4,L577,2,77,3,2.822,11,2
4,L755,2,78,3,2.946,12,1
4,L34,2,79,3,3.297,12,1
4,L657,2,80,3,3.246,12,1
4,L684,2,81,3,3.216,12,1
4,L662,2,82,3,3.158,12,1
4,L137,2,83,3,2.946,12,1
4,L250,2,84,3,3.012,12,1
4,L628,1,1,4,2.702,1,1
4,L675,1,2,4,3.07,1,1
4,L75,1,3,4,3.269,1,1
4,L40,1,4,4,3.754,1,1
4,L798,1,5,4,3.304,1,1
4,L786,1,6,4,3.418,1,1
4,L221,1,7,4,3.178,1,1
4,L327,1,8,4,3.108,2,2
4,L124,1,9,4,3.307,2,2
4,L413,1,10,4,3.148,2,2
4,L208,1,11,4,2.082,2,2
4,L449,1,12,4,3.009,2,2
4,L784,1,13,4,2.867,2,2
4,L818,1,14,4,2.778,2,2
4,L839,1,15,4,2.206,3,3
4,L877,1,16,4,2.52,3,3
4,L172,1,17,4,1.867,3,3
4,L908,1,18,4,2.136,3,3
4,L821,1,19,4,2.523,3,3
4,L881,1,20,4,2.398,3,3
4,L598,1,21,4,3.253,3,3
4,L914,1,22,4,2.939,4,2
4,L434,1,23,4,2.851,4,2
4,L97,1,24,4,3.158,4,2
4,L770,1,25,4,2.339,4,2
4,L36,1,26,4,3.023,4,2
4,L336,1,27,4,2.705,4,2
4,L219,1,28,4,3.061,4,2
4,L582,1,29,4,2.263,5,3
4,L199,1,30,4,2.459,5,3
4,L397,1,31,4,3.053,5,3
4,L744,1,32,4,2.442,5,3
4,L104,1,33,4,1.623,5,3
4,L299,1,34,4,2.567,5,3
4,L156,1,35,4,2.263,5,3
4,L773,1,36,4,2.485,6,1
4,L509,1,37,4,2.781,6,1
4,L783,1,38,4,3.279,6,1
4,L657,1,39,4,3.183,6,1
4,L45,1,40,4,3.058,6,1
4,L201,1,41,4,3.102,6,1
4,L466,1,42,4,2.961,6,1
4,L216,2,43,4,3.099,7,1
4,L762,2,44,4,2.624,7,1
4,L78,2,45,4,2.858,7,1
4,L894,2,46,4,3.282,7,1
4,L759,2,47,4,2.836,7,1
4,L58,2,48,4,3.45,7,1
4,L378,2,49,4,1.455,7,1
4,L465,2,50,4,2.961,8,3
4,L69,2,51,4,1.988,8,3
4,L795,2,52,4,2.244,8,3
4,L941,2,53,4,2.8,8,3
4,L186,2,54,4,2.303,8,3
4,L105,2,55,4,2.5,8,3
4,L67,2,56,4,1.886,8,3
4,L281,2,57,4,2.171,9,3
4,L919,2,58,4,1.243,9,3
4,L691,2,59,4,2.751,9,3
4,L893,2,60,4,2.675,9,3
4,L132,2,61,4,2.576,9,3
4,L195,2,62,4,2.876,9,3
4,L240,2,63,4,2.977,9,3
4,L181,2,64,4,2.936,10,2
4,L699,2,65,4,2.734,10,2
4,L613,2,66,4,3.158,10,2
4,L645,2,67,4,2.689,10,2
4,L923,2,68,4,2.602,10,2
4,L220,2,69,4,3.365,10,2
4,L423,2,70,4,2.675,10,2
4,L4,2,71,4,3.18,11,2
4,L899,2,72,4,1.594,11,2
4,L157,2,73,4,2.975,11,2
4,L591,2,74,4,NA,11,2
4,L785,2,75,4,2.442,11,2
4,L435,2,76,4,3.077,11,2
4,L169,2,77,4,2.01,11,2
4,L535,2,78,4,3.406,12,1
4,L918,2,79,4,2.749,12,1
4,L912,2,80,4,3.311,12,1
4,L643,2,81,4,2.325,12,1
4,L625,2,82,4,2.895,12,1
4,L704,2,83,4,2.727,12,1
4,L695,2,84,4,2.968,12,1
4,L747,1,1,5,3.108,1,1
4,L793,1,2,5,1.787,1,1
4,L643,1,3,5,2.5,1,1
4,L507,1,4,5,2.898,1,1
4,L662,1,5,5,3.009,1,1
4,L441,1,6,5,2.415,1,1
4,L409,1,7,5,2.602,1,1
4,L727,1,8,5,2.849,2,2
4,L774,1,9,5,1.943,2,2
4,L285,1,10,5,2.848,2,2
4,L785,1,11,5,2.534,2,2
4,L491,1,12,5,2.842,2,2
4,L454,1,13,5,2.402,2,2
4,L202,1,14,5,3.605,2,2
4,L126,1,15,5,2.588,3,3
4,L240,1,16,5,2.719,3,3
4,L389,1,17,5,2.121,3,3
4,L808,1,18,5,2.436,3,3
4,L751,1,19,5,2.091,3,3
4,L452,1,20,5,2.325,3,3
4,L917,1,21,5,2.323,3,3
4,L309,1,22,5,3.07,4,2
4,L711,1,23,5,3.026,4,2
4,L542,1,24,5,3.173,4,2
4,L681,1,25,5,2.763,4,2
4,L429,1,26,5,3.123,4,2
4,L617,1,27,5,3.129,4,2
4,L85,1,28,5,3.158,4,2
4,L781,1,29,5,2.231,5,3
4,L195,1,30,5,2.915,5,3
4,L267,1,31,5,2.208,5,3
4,L656,1,32,5,3.544,5,3
4,L347,1,33,5,2.257,5,3
4,L856,1,34,5,3.234,5,3
4,L741,1,35,5,2.987,5,3
4,L515,1,36,5,3.137,6,1
4,L678,1,37,5,3.022,6,1
4,L904,1,38,5,2.835,6,1
4,L25,1,39,5,2.537,6,1
4,L128,1,40,5,3.431,6,1
4,L633,1,41,5,2.82,6,1
4,L147,1,42,5,3.12,6,1
4,L21,2,43,5,3.444,7,1
4,L193,2,44,5,3.209,7,1
4,L721,2,45,5,3.604,7,1
4,L516,2,46,5,2.705,7,1
4,L803,2,47,5,2.858,7,1
4,L925,2,48,5,2.434,7,1
4,L72,2,49,5,2.39,7,1
4,L110,2,50,5,2.61,8,3
4,L329,2,51,5,3.099,8,3
4,L560,2,52,5,2.961,8,3
4,L874,2,53,5,1.075,8,3
4,L460,2,54,5,2.434,8,3
4,L276,2,55,5,2.88,8,3
4,L753,2,56,5,1.996,8,3
4,L777,2,57,5,2.295,9,3
4,L690,2,58,5,2.018,9,3
4,L879,2,59,5,2.243,9,3
4,L321,2,60,5,1.943,9,3
4,L299,2,61,5,2.14,9,3
4,L824,2,62,5,1.683,9,3
4,L606,2,63,5,2.651,9,3
4,L308,2,64,5,3.001,10,2
4,L563,2,65,5,1.95,10,2
4,L346,2,66,5,2.702,10,2
4,L686,2,67,5,2.996,10,2
4,L189,2,68,5,2.939,10,2
4,L149,2,69,5,2.923,10,2
4,L368,2,70,5,2.222,10,2
4,L905,2,71,5,2.997,11,2
4,L902,2,72,5,2.865,11,2
4,L114,2,73,5,2.566,11,2
4,L317,2,74,5,3.216,11,2
4,L130,2,75,5,2.047,11,2
4,L716,2,76,5,3.392,11,2
4,L757,2,77,5,2.785,11,2
4,L627,2,78,5,2.368,12,1
4,L750,2,79,5,3.165,12,1
4,L143,2,80,5,2.573,12,1
4,L497,2,81,5,3.048,12,1
4,L857,2,82,5,2.982,12,1
4,L345,2,83,5,3.363,12,1
4,L41,2,84,5,2.193,12,1
4,L1,1,1,6,2.216,1,1
4,L497,1,2,6,2.912,1,1
4,L34,1,3,6,3.284,1,1
4,L870,1,4,6,2.749,1,1
4,L39,1,5,6,2.804,1,1
4,L501,1,6,6,2.754,1,1
4,L676,1,7,6,3.058,1,1
4,L330,1,8,6,2.848,2,2
4,L328,1,9,6,2.212,2,2
4,L692,1,10,6,3.096,2,2
4,L165,1,11,6,2.086,2,2
4,L205,1,12,6,2.01,2,2
4,L114,1,13,6,1.849,2,2
4,L804,1,14,6,2.249,2,2
4,L326,1,15,6,2.689,3,3
4,L934,1,16,6,2.357,3,3
4,L158,1,17,6,2.269,3,3
4,L43,1,18,6,2.474,3,3
4,L780,1,19,6,2.114,3,3
4,L64,1,20,6,1.923,3,3
4,L94,1,21,6,2.882,3,3
4,L435,1,22,6,3.041,4,2
4,L117,1,23,6,2.493,4,2
4,L471,1,24,6,2.865,4,2
4,L174,1,25,6,2.807,4,2
4,L591,1,26,6,2.477,4,2
4,L220,1,27,6,3.073,4,2
4,L688,1,28,6,3.126,4,2
4,L777,1,29,6,2.45,5,3
4,L358,1,30,6,2.251,5,3
4,L630,1,31,6,2.798,5,3
4,L82,1,32,6,2.418,5,3
4,L236,1,33,6,1.921,5,3
4,L796,1,34,6,2.738,5,3
4,L392,1,35,6,3.113,5,3
4,L191,1,36,6,2.383,6,1
4,L334,1,37,6,3.105,6,1
4,L188,1,38,6,3.015,6,1
4,L896,1,39,6,2.108,6,1
4,L767,1,40,6,2.713,6,1
4,L76,1,41,6,2.944,6,1
4,L128,1,42,6,2.845,6,1
4,L817,2,43,6,3.241,7,1
4,L341,2,44,6,2.427,7,1
4,L301,2,45,6,2.785,7,1
4,L283,2,46,6,2.69,7,1
4,L507,2,47,6,2.654,7,1
4,L823,2,48,6,2.687,7,1
4,L786,2,49,6,2.953,7,1
4,L800,2,50,6,2.909,8,3
4,L895,2,51,6,2.537,8,3
4,L565,2,52,6,2.273,8,3
4,L881,2,53,6,2.054,8,3
4,L374,2,54,6,3.341,8,3
4,L877,2,55,6,2.186,8,3
4,L148,2,56,6,2.376,8,3
4,L206,2,57,6,2.018,9,3
4,L288,2,58,6,2.924,9,3
4,L100,2,59,6,2.418,9,3
4,L155,2,60,6,3.17,9,3
4,L797,2,61,6,2.133,9,3
4,L700,2,62,6,2.924,9,3
4,L163,2,63,6,2.547,9,3
4,L194,2,64,6,2.532,10,2
4,L653,2,65,6,2.373,10,2
4,L502,2,66,6,3.43,10,2
4,L420,2,67,6,2.613,10,2
4,L859,2,68,6,2.105,10,2
4,L431,2,69,6,3.348,10,2
4,L799,2,70,6,2.865,10,2
4,L253,2,71,6,2.887,11,2
4,L4,2,72,6,3.421,11,2
4,L336,2,73,6,2.463,11,2
4,L225,2,74,6,2.588,11,2
4,L851,2,75,6,2.076,11,2
4,L369,2,76,6,3.063,11,2
4,L230,2,77,6,3.216,11,2
4,L4,2,78,6,3.136,12,1
4,L659,2,79,6,3.399,12,1
4,L811,2,80,6,2.939,12,1
4,L25,2,81,6,2.361,12,1
4,L390,2,82,6,3.589,12,1
4,L44,2,83,6,3.311,12,1
4,L850,2,84,6,3.012,12,1
4,L627,1,1,7,2.784,1,1
4,L88,1,2,7,2.924,1,1
4,L278,1,3,7,3.073,1,1
4,L27,1,4,7,3.719,1,1
4,L283,1,5,7,2.763,1,1
4,L739,1,6,7,2.757,1,1
4,L383,1,7,7,3.129,1,1
4,L96,1,8,7,2.756,2,2
4,L49,1,9,7,2.143,2,2
4,L650,1,10,7,2.994,2,2
4,L810,1,11,7,2.88,2,2
4,L716,1,12,7,3.156,2,2
4,L99,1,13,7,2.177,2,2
4,L23,1,14,7,2.827,2,2
4,L333,1,15,7,2.173,3,3
4,L173,1,16,7,2.178,3,3
4,L90,1,17,7,2.737,3,3
4,L865,1,18,7,2.725,3,3
4,L819,1,19,7,2.212,3,3
4,L89,1,20,7,2.69,3,3
4,L144,1,21,7,4.316,3,3
4,L217,1,22,7,2.939,4,2
4,L859,1,23,7,2.23,4,2
4,L107,1,24,7,2.961,4,2
4,L621,1,25,7,2.836,4,2
4,L679,1,26,7,2.614,4,2
4,L794,1,27,7,2.585,4,2
4,L634,1,28,7,3.202,4,2
4,L927,1,29,7,1.959,5,3
4,L343,1,30,7,2.304,5,3
4,L518,1,31,7,2.52,5,3
4,L897,1,32,7,2.605,5,3
4,L276,1,33,7,2.844,5,3
4,L795,1,34,7,2.249,5,3
4,L580,1,35,7,3.13,5,3
4,L792,1,36,7,3.023,6,1
4,L712,1,37,7,2.535,6,1
4,L33,1,38,7,2.813,6,1
4,L544,1,39,7,2.599,6,1
4,L743,1,40,7,3.409,6,1
4,L390,1,41,7,2.943,6,1
4,L768,1,42,7,2.108,6,1
4,L745,2,43,7,2.063,7,1
4,L579,2,44,7,3.114,7,1
4,L4,2,45,7,2.749,7,1
4,L214,2,46,7,3.187,7,1
4,L135,2,47,7,2.836,7,1
4,L396,2,48,7,2.463,7,1
4,L830,2,49,7,2.895,7,1
4,L104,2,50,7,1.396,8,3
4,L930,2,51,7,2.632,8,3
4,L844,2,52,7,2.047,8,3
4,L164,2,53,7,3.224,8,3
4,L162,2,54,7,2.149,8,3
4,L84,2,55,7,2.712,8,3
4,L913,2,56,7,2.522,8,3
4,L537,2,57,7,2.639,9,3
4,L267,2,58,7,2.2,9,3
4,L158,2,59,7,2.615,9,3
4,L828,2,60,7,2.67,9,3
4,L348,2,61,7,2.414,9,3
4,L571,2,62,7,2.825,9,3
4,L303,2,63,7,2.471,9,3
4,L845,2,64,7,2.933,10,2
4,L818,2,65,7,2.826,10,2
4,L56,2,66,7,2.718,10,2
4,L471,2,67,7,2.697,10,2
4,L228,2,68,7,2.576,10,2
4,L444,2,69,7,3.253,10,2
4,L681,2,70,7,2.675,10,2
4,L54,2,71,7,3.151,11,2
4,L459,2,72,7,2.858,11,2
4,L683,2,73,7,2.982,11,2
4,L269,2,74,7,2.997,11,2
4,L888,2,75,7,3.129,11,2
4,L416,2,76,7,2.99,11,2
4,L322,2,77,7,3.165,11,2
4,L75,2,78,7,3.107,12,1
4,L669,2,79,7,2.975,12,1
4,L356,2,80,7,1.798,12,1
4,L842,2,81,7,2.61,12,1
4,L352,2,82,7,3.238,12,1
4,L6,2,83,7,3.465,12,1
4,L904,2,84,7,3.099,12,1
4,L216,1,1,8,3.044,1,1
4,L363,1,2,8,2.079,1,1
4,L41,1,3,8,2.459,1,1
4,L101,1,4,8,3.123,1,1
4,L83,1,5,8,2.658,1,1
4,L59,1,6,8,2.614,1,1
4,L381,1,7,8,3.054,1,1
4,L339,1,8,8,2.696,2,2
4,L146,1,9,8,2.395,2,2
4,L56,1,10,8,2.006,2,2
4,L86,1,11,8,2.101,2,2
4,L32,1,12,8,2.539,2,2
4,L586,1,13,8,2.458,2,2
4,L225,1,14,8,1.923,2,2
4,L895,1,15,8,2.149,3,3
4,L342,1,16,8,2.443,3,3
4,L15,1,17,8,2.618,3,3
4,L132,1,18,8,2.228,3,3
4,L893,1,19,8,2.383,3,3
4,L162,1,20,8,2.076,3,3
4,L160,1,21,8,2.48,3,3
4,L764,1,22,8,2.668,4,2
4,L699,1,23,8,2.844,4,2
4,L701,1,24,8,3.363,4,2
4,L293,1,25,8,2.58,4,2
4,L577,1,26,8,2.699,4,2
4,L200,1,27,8,3.099,4,2
4,L860,1,28,8,2.512,4,2
4,L814,1,29,8,2.149,5,3
4,L636,1,30,8,1.246,5,3
4,L717,1,31,8,2.096,5,3
4,L889,1,32,8,2.576,5,3
4,L705,1,33,8,2.668,5,3
4,L766,1,34,8,2.162,5,3
4,L93,1,35,8,2.582,5,3
4,L803,1,36,8,2.827,6,1
4,L721,1,37,8,3.456,6,1
4,L354,1,38,8,3.076,6,1
4,L318,1,39,8,3.368,6,1
4,L626,1,40,8,2.73,6,1
4,L830,1,41,8,2.529,6,1
4,L912,1,42,8,2.829,6,1
4,L405,2,43,8,2.287,7,1
4,L924,2,44,8,2.244,7,1
4,L871,2,45,8,1.762,7,1
4,L825,2,46,8,1.323,7,1
4,L222,2,47,8,2.507,7,1
4,L660,2,48,8,2.463,7,1
4,L312,2,49,8,2.654,7,1
4,L909,2,50,8,1.923,8,3
4,L64,2,51,8,1.469,8,3
4,L168,2,52,8,2.307,8,3
4,L694,2,53,8,2.668,8,3
4,L746,2,54,8,2.442,8,3
4,L182,2,55,8,2.558,8,3
4,L780,2,56,8,2.171,8,3
4,L38,2,57,8,2.551,9,3
4,L475,2,58,8,2.083,9,3
4,L916,2,59,8,2.066,9,3
4,L582,2,60,8,2.028,9,3
4,L649,2,61,8,2.17,9,3
4,L65,2,62,8,2.379,9,3
4,L351,2,63,8,2.284,9,3
4,L738,2,64,8,2.573,10,2
4,L134,2,65,8,1.889,10,2
4,L429,2,66,8,3.361,10,2
4,L24,2,67,8,2.548,10,2
4,L395,2,68,8,1.133,10,2
4,L99,2,69,8,2.376,10,2
4,L567,2,70,8,2.332,10,2
4,L31,2,71,8,1.542,11,2
4,L12,2,72,8,2.982,11,2
4,L331,2,73,8,2.405,11,2
4,L584,2,74,8,2.537,11,2
4,L77,2,75,8,2.032,11,2
4,L802,2,76,8,2.032,11,2
4,L610,2,77,8,3.151,11,2
4,L816,2,78,8,3.121,12,1
4,L515,2,79,8,2.873,12,1
4,L349,2,80,8,3.004,12,1
4,L772,2,81,8,2.617,12,1
4,L676,2,82,8,2.785,12,1
4,L868,2,83,8,2.566,12,1
4,L873,2,84,8,2.763,12,1
4,L811,1,1,9,2.868,1,1
4,L659,1,2,9,3.646,1,1
4,L312,1,3,9,3.149,1,1
4,L722,1,4,9,2.655,1,1
4,L594,1,5,9,2.833,1,1
4,L894,1,6,9,3.222,1,1
4,L710,1,7,9,2.806,1,1
4,L813,1,8,9,3.93,2,2
4,L291,1,9,9,2.855,2,2
4,L802,1,10,9,1.776,2,2
4,L189,1,11,9,2.544,2,2
4,L799,1,12,9,2.617,2,2
4,L888,1,13,9,2.668,2,2
4,L338,1,14,9,2.586,2,2
4,L602,1,15,9,2.145,3,3
4,L862,1,16,9,1.827,3,3
4,L136,1,17,9,1.852,3,3
4,L110,1,18,9,2.532,3,3
4,L145,1,19,9,2.385,3,3
4,L270,1,20,9,2.639,3,3
4,L836,1,21,9,2.346,3,3
4,L230,1,22,9,3.085,4,2
4,L943,1,23,9,2.346,4,2
4,L737,1,24,9,2.778,4,2
4,L613,1,25,9,2.69,4,2
4,L420,1,26,9,2.447,4,2
4,L361,1,27,9,2.351,4,2
4,L702,1,28,9,2.865,4,2
4,L517,1,29,9,2.146,5,3
4,L619,1,30,9,2.056,5,3
4,L150,1,31,9,2.325,5,3
4,L98,1,32,9,2.368,5,3
4,L257,1,33,9,2.716,5,3
4,L740,1,34,9,2.567,5,3
4,L571,1,35,9,3.053,5,3
4,L207,1,36,9,2.556,6,1
4,L554,1,37,9,2.808,6,1
4,L546,1,38,9,2.965,6,1
4,L873,1,39,9,3.219,6,1
4,L755,1,40,9,3.041,6,1
4,L306,1,41,9,3.032,6,1
4,L137,1,42,9,2.734,6,1
4,L461,2,43,9,2.425,7,1
4,L521,2,44,9,1.981,7,1
4,L229,2,45,9,2.865,7,1
4,L529,2,46,9,2.178,7,1
4,L298,2,47,9,2.617,7,1
4,L108,2,48,9,2.493,7,1
4,L847,2,49,9,2.792,7,1
4,L520,2,50,9,2.208,8,3
4,L819,2,51,9,2.361,8,3
4,L869,2,52,9,2.741,8,3
4,L539,2,53,9,2.646,8,3
4,L713,2,54,9,2.398,8,3
4,L607,2,55,9,2.23,8,3
4,L866,2,56,9,1.996,8,3
4,L920,2,57,9,1.608,9,3
4,L13,2,58,9,2.629,9,3
4,L209,2,59,9,2.295,9,3
4,L154,2,60,9,3.168,9,3
4,L133,2,61,9,2.453,9,3
4,L415,2,62,9,2.589,9,3
4,L513,2,63,9,2.376,9,3
4,L86,2,64,9,2.389,10,2
4,L756,2,65,9,2.196,10,2
4,L200,2,66,9,3.262,10,2
4,L62,2,67,9,2.57,10,2
4,L413,2,68,9,3.358,10,2
4,L161,2,69,9,2.421,10,2
4,L96,2,70,9,2.814,10,2
4,L79,2,71,9,2.083,11,2
4,L706,2,72,9,2.829,11,2
4,L891,2,73,9,3.238,11,2
4,L190,2,74,9,3.034,11,2
4,L434,2,75,9,2.719,11,2
4,L183,2,76,9,2.778,11,2
4,L634,2,77,9,3.377,11,2
4,L235,2,78,9,2.77,12,1
4,L412,2,79,9,3.187,12,1
4,L76,2,80,9,3.414,12,1
4,L730,2,81,9,2.865,12,1
4,L456,2,82,9,2.639,12,1
4,L747,2,83,9,2.924,12,1
4,L931,2,84,9,2.632,12,1
4,L833,1,1,10,3.57,1,1
4,L405,1,2,10,3.371,1,1
4,L192,1,3,10,3.295,1,1
4,L788,1,4,10,2.649,1,1
4,L579,1,5,10,3.178,1,1
4,L782,1,6,10,3.231,1,1
4,L704,1,7,10,3.851,1,1
4,L455,1,8,10,2.969,2,2
4,L81,1,9,10,2.763,2,2
4,L157,1,10,10,2.648,2,2
4,L12,1,11,10,3.18,2,2
4,L708,1,12,10,2.795,2,2
4,L181,1,13,10,2.779,2,2
4,L368,1,14,10,2.558,2,2
4,L265,1,15,10,2.819,3,3
4,L828,1,16,10,3.01,3,3
4,L694,1,17,10,3.048,3,3
4,L805,1,18,10,2.003,3,3
4,L198,1,19,10,2.841,3,3
4,L771,1,20,10,2.529,3,3
4,L800,1,21,10,3.019,3,3
4,L815,1,22,10,2.281,4,2
4,L121,1,23,10,2.295,4,2
4,L905,1,24,10,2.719,4,2
4,L152,1,25,10,2.975,4,2
4,L3,1,26,10,2.494,4,2
4,L74,1,27,10,2.418,4,2
4,L502,1,28,10,3.231,4,2
4,L69,1,29,10,2.234,5,3
4,L606,1,30,10,2.886,5,3
4,L113,1,31,10,3.219,5,3
4,L400,1,32,10,3.26,5,3
4,L325,1,33,10,2.88,5,3
4,L858,1,34,10,2.784,5,3
4,L855,1,35,10,1.904,5,3
4,L211,1,36,10,2.867,6,1
4,L730,1,37,10,2.893,6,1
4,L816,1,38,10,2.953,6,1
4,L848,1,39,10,2.615,6,1
4,L222,1,40,10,2.949,6,1
4,L250,1,41,10,2.931,6,1
4,L352,1,42,10,3.082,6,1
4,L306,2,43,10,3.338,7,1
4,L544,2,44,10,2.683,7,1
4,L546,2,45,10,2.58,7,1
4,L559,2,46,10,3.706,7,1
4,L501,2,47,10,3.224,7,1
4,L147,2,48,10,2.997,7,1
4,L305,2,49,10,3.048,7,1
4,L332,2,50,10,2.149,8,3
4,L295,2,51,10,1.667,8,3
4,L316,2,52,10,2.471,8,3
4,L630,2,53,10,2.792,8,3
4,L92,2,54,10,2.339,8,3
4,L373,2,55,10,2.135,8,3
4,L139,2,56,10,2.456,8,3
4,L631,2,57,10,1.915,9,3
4,L748,2,58,10,2.327,9,3
4,L760,2,59,10,2.244,9,3
4,L707,2,60,10,2.475,9,3
4,L116,2,61,10,2.93,9,3
4,L841,2,62,10,2.263,9,3
4,L926,2,63,10,2.415,9,3
4,L813,2,64,10,3.202,10,2
4,L938,2,65,10,2.868,10,2
4,L804,2,66,10,2.829,10,2
4,L568,2,67,10,1.961,10,2
4,L454,2,68,10,2.497,10,2
4,L479,2,69,10,2.868,10,2
4,L300,2,70,10,2.939,10,2
4,L217,2,71,10,2.99,11,2
4,L32,2,72,10,3.18,11,2
4,L500,2,73,10,3.428,11,2
4,L611,2,74,10,3.538,11,2
4,L884,2,75,10,2.865,11,2
4,L617,2,76,10,3.056,11,2
4,L425,2,77,10,3.238,11,2
4,L18,2,78,10,3.304,12,1
4,L495,2,79,10,3.458,12,1
4,L324,2,80,10,2.697,12,1
4,L422,2,81,10,3.194,12,1
4,L554,2,82,10,2.727,12,1
4,L45,2,83,10,2.829,12,1
